ba,year,elec_escalation_res,elec_escalation_com,elec_escalation_ind,elec_escalation_trans,nerc_region_abbr,scenario
p29,2043,1.6191859320525157,1.4302352417654878,1.471850519665546,1.3384526243212922,SRSG,AEO2023 Reference case
p29,2044,1.6662134714056163,1.4691160574668716,1.5234504886198559,1.3646234771034145,SRSG,AEO2023 Reference case
p29,2045,1.7202414669611783,1.5082707605400745,1.5623826834335601,1.398357597741718,SRSG,AEO2023 Reference case
p29,2046,1.7738670838417858,1.5521459468252086,1.613272299016631,1.4307464269346655,SRSG,AEO2023 Reference case
p29,2047,1.8209878973699665,1.5816127921698446,1.6379477932743443,1.4573690406351951,SRSG,AEO2023 Reference case
p29,2048,1.8631171663550263,1.6098019872835763,1.6686975167112088,1.478230357642011,SRSG,AEO2023 Reference case
p29,2049,1.9139963175049861,1.6503893470966808,1.7190523269777387,1.5079007051328508,SRSG,AEO2023 Reference case
p29,2050,1.9622511003485625,1.6840665972360542,1.7548143304507253,1.5354813317370806,SRSG,AEO2023 Reference case
p30,2014,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p30,2015,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p30,2016,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p30,2017,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p30,2018,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p30,2019,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
p30,2020,1.0,1.0,1.0,1.0,SRSG,AEO2023 Reference case
